                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      5.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     245                  3.5727932619995740E+003                  5.0000000000000000E+000                  1.7290637175487995E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      553                  4.9999958369501494E+000                  9.9999912522448398E-001                  7.8185656873303481E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999912522448398E-001                  7.8185656873303481E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4101609623913983E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4101609623913983E+001                  3.6423021731420535E+000                  7.4522278859693938E+002                  2.8722861269684037E+000                  1.6747975536527215E+000                  1.7872642504437006E+000                  6.1272309528884264E+001                  5.9139160705529390E+000                 -3.3403971553568073E+000                  1.0709224759248166E+001                  6.2059990185057634E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120146E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.4101609623913983E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6141977703893096E-005                                        0                                        0 
                                     250                  3.8507298770964776E+003                  5.0000000000000000E+000                  1.7604490503507979E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      554                  4.9999962173760037E+000                  9.9999923506827038E-001                  7.8185657761481901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999923506827038E-001                  7.8185657761481901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3926481180329304E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3926481180329304E+001                  3.6437931330387934E+000                  7.1431203372780521E+002                  2.8538879665707979E+000                  1.6626165536604387E+000                  1.8116262504282667E+000                  6.4807646524174586E+001                  5.9258015194515377E+000                 -3.3046398046920284E+000                  1.0756878154350227E+001                  6.2054937010260658E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120128E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.3926481180329304E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4600550299169644E-005                                        0                                        0 
                                     255                  4.1498717187297634E+003                  5.0000000000000000E+000                  1.7938988266874445E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      559                  4.9999965507597883E+000                  9.9999928999016352E-001                  7.8185657983526506E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999928999016352E-001                  7.8185657983526506E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3751913553224718E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3751913553224718E+001                  3.6453773898735244E+000                  6.8511966779784507E+002                  2.8357664350328435E+000                  1.6503872742219994E+000                  1.8360848093051452E+000                  6.8562210210468848E+001                  5.9377412288545779E+000                 -3.2687328658776607E+000                  1.0804738257921601E+001                  6.2049571444075369E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120128E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.3751913553224718E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3214241700329413E-005                                        0                                        0 
                                     260                  4.4737061712214563E+003                  5.0000000000000000E+000                  1.8222290960411980E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      559                  4.9999968653052322E+000                  9.9999934491205666E-001                  7.8185658205571111E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999934491205666E-001                  7.8185658205571111E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3577054002534044E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3577054002534044E+001                  3.6469214241835419E+000                  6.5655152254370773E+002                  2.8172688127993473E+000                  1.6380503944852154E+000                  1.8607585687787134E+000                  7.2570241574375714E+001                  5.9497932822098862E+000                 -3.2324962543453051E+000                  1.0853040234411639E+001                  6.2047097722405276E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120124E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.3577054002534044E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1944819458364700E-005                                        0                                        0 
                                     265                  4.8222964278504023E+003                  5.0000000000000000E+000                  1.8555425877748679E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      564                  4.9999971481553018E+000                  9.9999939983394970E-001                  7.8185657761481901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999939983394970E-001                  7.8185657761481901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3402928967300738E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3402928967300738E+001                  3.6485155859756246E+000                  6.2935732674820110E+002                  2.7988972924601550E+000                  1.6256763107314547E+000                  1.8855067362862346E+000                  7.6825737192881419E+001                  5.9618863953886869E+000                 -3.1961428995741517E+000                  1.0901501616964325E+001                  6.2046149221156432E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120120E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.3402928967300738E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0801185027448087E-005                                        0                                        0 
                                     270                  5.1945477897498622E+003                  5.0000000000000000E+000                  1.8849312959010853E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      564                  4.9999974753745393E+000                  9.9999948221678903E-001                  7.8185657317392691E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999948221678903E-001                  7.8185657317392691E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3230885663184003E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3230885663184003E+001                  3.6500347602169283E+000                  6.0304333066005017E+002                  2.7803485187578350E+000                  1.6133635753976878E+000                  1.9101322069537683E+000                  8.1307799387624584E+001                  5.9739262106792053E+000                 -3.1599508074848712E+000                  1.0949743420541367E+001                  6.2044468996828228E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120107E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.3230885663184003E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.7629593182374720E-006                                        0                                        0 
                                     275                  5.5935597442380249E+003                  5.0000000000000000E+000                  1.9165081010589955E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      566                  4.9999976331108575E+000                  9.9999950967773532E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999950967773532E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3060200078506382E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3060200078506382E+001                  3.6516091272782876E+000                  5.7815117133087438E+002                  2.7620414098579373E+000                  1.6010612868250200E+000                  1.9347367840991039E+000                  8.6047208176814763E+001                  5.9859619082928992E+000                 -3.1237812655207327E+000                  1.0997961136476079E+001                  6.2041377868319569E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120102E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.3060200078506382E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.8285501719543345E-006                                        0                                        0 
                                     280                  6.0254450007807436E+003                  5.0000000000000000E+000                  1.9453513903315158E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      570                  4.9999978470680704E+000                  9.9999956459962835E-001                  7.8185656873303481E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999956459962835E-001                  7.8185656873303481E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2889299951989249E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2889299951989249E+001                  3.6531716932724430E+000                  5.5396465481523535E+002                  2.7434820558685060E+000                  1.5886564778419927E+000                  1.9595464020651583E+000                  9.1105878887205520E+001                  5.9981048525445155E+000                 -3.0872994007815122E+000                  1.1046600438071989E+001                  6.2038252720816056E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120098E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.2889299951989249E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.9776563246301301E-006                                        0                                        0 
                                     285                  6.4848477674399346E+003                  5.0000000000000000E+000                  1.9796401943068442E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      569                  4.9999980450583994E+000                  9.9999960513579988E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999960513579988E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2721142508963794E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2721142508963794E+001                  3.6546978456812953E+000                  5.3088838673532825E+002                  2.7250032251868377E+000                  1.5763647576834554E+000                  1.9841298423822331E+000                  9.6411722568777137E+001                  6.0101443060842765E+000                 -3.0511320372668993E+000                  1.1094816790168837E+001                  6.2037353838614584E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120094E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.2721142508963794E+001                 -3.9463776813530274E+001                 -9.8999999999999986E+001                 -7.2128744470577483E-006                                        0                                        0 
                                     290                  6.9812888779936902E+003                  5.0000000000000000E+000                  2.0076457696625520E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      571                  4.9999982280084110E+000                  9.9999960513579977E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999960513579977E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2553038480896973E+001                 -9.8999999999999986E+001                 -2.8296819592414231E+001                 -1.2553038480896973E+001                  3.6562574633689291E+000                  5.0873416017836030E+002                  2.7064909003576494E+000                  1.5639893598935923E+000                  2.0088806379619593E+000                  1.0206589259805371E+002                  6.0222703118858583E+000                 -3.0147135921120047E+000                  1.1143376003009124E+001                  6.2037209945469496E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120094E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.2553038480896973E+001                 -3.8628961640012534E+001                 -9.8999999999999986E+001                 -6.5178435741355748E-006                                        0                                        0 
                                     295                  7.5144806460024283E+003                  5.0000000000000000E+000                  2.0368130028947253E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      571                  4.9999983866059408E+000                  9.9999966594005674E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999966594005674E-001                  7.8185656429214271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2386079949523515E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2386079949523515E+001                  3.6577865767918292E+000                  4.8735758069607516E+002                  2.6878477257692270E+000                  1.5516095457535815E+000                  2.0336402662419810E+000                  1.0805385514240304E+002                  6.0344034820280648E+000                 -2.9782711292686868E+000                  1.1191966227631630E+001                  6.2035687013524621E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120094E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.2386079949523515E+001                 -3.7988381385680462E+001                 -9.8999999999999986E+001                 -5.8878268249166308E-006                                        0                                        0 
                                     300                  8.0826087874431496E+003                  5.0000000000000000E+000                  2.0683236545369863E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      576                  4.9999985319231213E+000                  9.9999968620814250E-001                  7.8185656873303481E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999968620814250E-001                  7.8185656873303481E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2221492177214953E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2221492177214953E+001                  3.6593287528302541E+000                  4.6712700315267966E+002                  2.6694349732206373E+000                  1.5393188174024366E+000                  2.0582217229442703E+000                  1.1434619642311029E+002                  6.0464544457744465E+000                 -2.9420735442145864E+000                  1.1240223763882309E+001                  6.2034127891269353E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120081E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.2221492177214953E+001                 -3.7402609154111289E+001                 -9.8999999999999986E+001                 -5.3247957691227626E-006                                        0                                        0 
                                     305                  8.6976394828994980E+003                  5.0000000000000000E+000                  2.0988202210125788E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      576                  4.9999986693915375E+000                  9.9999972674431403E-001                  7.8185656651258876E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999972674431403E-001                  7.8185656651258876E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2056728586236456E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2056728586236456E+001                  3.6608312389485560E+000                  4.4736755865451795E+002                  2.6506644875653511E+000                  1.5269286023381903E+000                  2.0830021530727634E+000                  1.2106041352669179E+002                  6.0586092862162539E+000                 -2.9055772280795433E+000                  1.1288889692563679E+001                  6.2032352914538269E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120094E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.2056728586236456E+001                 -3.6830051978381064E+001                 -9.8999999999999986E+001                 -4.8095472398282578E-006                                        0                                        0 
                                     310                  9.3499780151496543E+003                  5.0000000000000000E+000                  2.1264763676274412E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      580                  4.9999987923727289E+000                  9.9999974701239980E-001                  7.8185656651258876E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999974701239980E-001                  7.8185656651258876E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1895056113501473E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1895056113501473E+001                  3.6623552346788850E+000                  4.2881585717879989E+002                  2.6322708367544858E+000                  1.5146837854720994E+000                  2.1074917868049452E+000                  1.2808308717710972E+002                  6.0706257779614115E+000                 -2.8695014238260352E+000                  1.1336996116903604E+001                  6.2029490491302919E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120081E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.1895056113501473E+001                 -3.6272694474312573E+001                 -9.8999999999999986E+001                 -4.3504498203916288E-006                                        0                                        0 
                                     315                  1.0053969958167416E+004                  5.0000000000000000E+000                  2.1586859255423430E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      583                  4.9999989029068796E+000                  9.9999976728048556E-001                  7.8185656207169666E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999976728048556E-001                  7.8185656207169666E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1733693312971267E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1733693312971267E+001                  3.6638510712070795E+000                  4.1080846844954783E+002                  2.6136393876102484E+000                  1.5023763878435907E+000                  2.1321065820619625E+000                  1.3555220359810122E+002                  6.0827072852671433E+000                 -2.8332239960951160E+000                  1.1385365840265772E+001                  6.2026420946187244E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120094E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.1733693312971267E+001                 -3.5718229459607144E+001                 -9.8999999999999986E+001                 -3.9319665466553504E-006                                        0                                        0 
                                     320                  1.0808569500429641E+004                  5.0000000000000000E+000                  2.1908218481786896E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      580                  0.0000000000000000E+000                  9.9999978754857144E-001                  1.5079600297507683E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999978754857144E-001                  1.5079600297507683E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1573727857279557E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1573727857279557E+001                  3.6653516229413938E+000                  3.9360960283964437E+002                  2.5950656853116274E+000                  1.4900884332256528E+000                  2.1566824912978380E+000                  1.4344403437655870E+002                  6.0947053563540310E+000                 -2.7967819594670567E+000                  1.1433805645874145E+001                  6.2023445291204593E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120285E-003                  9.3604466091399760E-003                  3.4416106108120085E-003                  9.3604466091399760E-003                  3.5000000000000018E+000                  1.3998510118237439E+000                 -1.1573727857279557E+001                 -3.5170075617180096E+001                 -9.8999999999999986E+001                 -3.5545516543690366E-006                                        0                                        0 
                                     325                  1.1619275176051886E+004                  5.0000000000000000E+000                  2.2193856609182383E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      581                  0.0000000000000000E+000                  9.9999981795070003E-001                  1.3372061186088311E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999981795070003E-001                  1.3372061186088311E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1414891510739718E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1414891510739718E+001                  3.6668152256587980E+000                  3.7699420057165446E+002                  2.5763346693593703E+000                  1.4777957198147160E+000                  2.1812679181197119E+000                  1.5179865310386555E+002                  6.1064641422938655E+000                 -2.7601096794529667E+000                  1.1482216619205765E+001                  6.2021425640489558E-001                  8.5000496627254207E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120289E-003                  9.3604466091399760E-003                  3.4416106108120089E-003                  9.3604466091399777E-003                  3.5000000000000022E+000                  1.3998510118237442E+000                 -1.1414891510739718E+001                 -3.4629281928411459E+001                 -9.8999999999999986E+001                 -3.2116296831886563E-006                                        0                                        0 
