                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      5.0000000000000000E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     225                  2.0246909587051734E+004                  5.0000000000000000E-001                  2.5458556449590026E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      622                  4.9999997369656379E-001                  9.9999994377371115E-001                  7.8128700203731112E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999994377371115E-001                  7.8128700203731112E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4596929747934650E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4596929747934650E+001                  3.5963742604102609E+000                  8.7110127837661722E+000                  9.4006865108466675E-001                  8.0054464117443769E-001                  2.5357700754002686E+000                  3.4337610926154645E+002                  5.8190550668281062E+000                 -1.6857585369704624E+000                  1.2254000669308654E+001                  6.2122189354435919E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120410E-003                  9.3604466091399760E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.4596929747934650E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6564927743285424E-007                                        0                                        0 
                                     230                  2.2078280906422155E+004                  5.0000000000000000E-001                  2.5791896058995287E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      623                  4.9999997591979634E-001                  9.9999995110864459E-001                  7.8128700203731112E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999995110864459E-001                  7.8128700203731112E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4417246801822511E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4417246801822511E+001                  3.5968033635620800E+000                  8.2655089449553376E+000                  9.1726960021606685E-001                  7.8828690943650070E-001                  2.5602855388761427E+000                  3.6331684893582428E+002                  5.8305446228704110E+000                 -1.6513898649017933E+000                  1.2299876734991885E+001                  6.2120792791576307E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120415E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.4417246801822511E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2788220328090206E-007                                        0                                        0 
                                     235                  2.4041059472351393E+004                  5.0000000000000000E-001                  2.6117423170001239E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      626                  4.9999997767949633E-001                  9.9999995110864459E-001                  7.8128700425775717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999995110864459E-001                  7.8128700425775717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4240609632612175E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4240609632612175E+001                  3.5972005437715810E+000                  7.8453464565065021E+000                  8.9461212712329174E-001                  7.7616381247111033E-001                  2.5845317328069233E+000                  3.8417732902569804E+002                  5.8419212135196217E+000                 -1.6173466183438201E+000                  1.2345315654117574E+001                  6.2119735260479281E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120415E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.4240609632612175E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9433826255432708E-007                                        0                                        0 
                                     240                  2.6192865183625752E+004                  5.0000000000000000E-001                  2.6466840105713505E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      628                  4.9999997960578629E-001                  9.9999995824958443E-001                  7.8128700203731112E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999995824958443E-001                  7.8128700203731112E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4063057510002704E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4063057510002704E+001                  3.5975761756067177E+000                  7.4403857109579556E+000                  8.7159545003494376E-001                  7.6390421025666255E-001                  2.6090509372358190E+000                  4.0649100260966242E+002                  5.8534396115276524E+000                 -1.5828723284306605E+000                  1.2391330756502057E+001                  6.2118107207908646E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120415E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.4063057510002704E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.6389146858380517E-007                                        0                                        0 
                                     245                  2.8519939724811811E+004                  5.0000000000000000E-001                  2.6824391183909806E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      632                  4.9999998127970896E-001                  9.9999996182005435E-001                  7.8128699981686507E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999996182005435E-001                  7.8128699981686507E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3887067703417058E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3887067703417058E+001                  3.5979627827780827E+000                  7.0581627930724986E+000                  8.4869167092926912E-001                  7.5167910636109547E-001                  2.6335011450269530E+000                  4.3003236741884427E+002                  5.8649398175333323E+000                 -1.5484445940585403E+000                  1.2437278384836377E+001                  6.2115793137494946E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120415E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.3887067703417058E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3666090506043541E-007                                        0                                        0 
                                     250                  3.1027638502216148E+004                  5.0000000000000000E-001                  2.7139873836966872E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      633                  4.9999997679166847E-001                  9.9999995110864448E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999995110864448E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3713186172467941E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3713186172467941E+001                  3.5982558187647959E+000                  6.6920616632342584E+000                  8.2555993406546047E-001                  7.3952716595576495E-001                  2.6578050258376140E+000                  4.5478384156230408E+002                  5.8763852336468965E+000                 -1.5141674114008981E+000                  1.2483012237483242E+001                  6.2114418063234911E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120415E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.3713186172467941E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1230471172876325E-007                                        0                                        0 
                                     255                  3.3727656470621900E+004                  5.0000000000000000E-001                  2.7478894559807641E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      634                  4.9999998416810387E-001                  9.9999996539052416E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999996539052416E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3541572131270419E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3541572131270419E+001                  3.5985367597072893E+000                  6.3467589156977695E+000                  8.0255200176902597E-001                  7.2746131792256064E-001                  2.6819367219040227E+000                  4.8076929372145128E+002                  5.8877628459169973E+000                 -1.4800875553823547E+000                  1.2528484690207227E+001                  6.2114806533043310E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120415E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.3541572131270419E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9055975234367201E-007                                        0                                        0 
                                     260                  3.6676629515446752E+004                  5.0000000000000000E-001                  2.7856277251638373E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      635                  4.9999998543180868E-001                  9.9999996889785270E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999996889785270E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3369794447764813E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3369794447764813E+001                  3.5987879124422699E+000                  6.0152857145982059E+000                  7.7925626032531825E-001                  7.1531114173074639E-001                  2.7062370742876509E+000                  5.0843691425451317E+002                  5.8992328728941734E+000                 -1.4457288881397645E+000                  1.2574336194911576E+001                  6.2115275048993634E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120415E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.3369794447764813E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7087633360675177E-007                                        0                                        0 
                                     265                  3.9852987676713514E+004                  5.0000000000000000E-001                  2.8181867801858069E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      636                  4.9999998663681205E-001                  9.9999997240518124E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997240518124E-001                  7.8128699759641902E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3200239722008831E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3200239722008831E+001                  3.5990170996740400E+000                  5.7022271270375526E+000                  7.5604451182552723E-001                  7.0324689301731080E-001                  2.7303655717145223E+000                  5.3748403855755896E+002                  5.9106362009193720E+000                 -1.4115639160946329E+000                  1.2619923556946972E+001                  6.2114055999571216E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.3200239722008831E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5334061731428309E-007                                        0                                        0 
                                     270                  4.3298771104909676E+004                  5.0000000000000000E-001                  2.8533915040415949E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      637                  4.9999998780174643E-001                  9.9999997415884556E-001                  7.8128699981686507E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997415884556E-001                  7.8128699981686507E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3031699975324187E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3031699975324187E+001                  3.5991711146741161E+000                  5.4017257911577534E+000                  7.3253253423690901E-001                  6.9118287422284896E-001                  2.7544936093034460E+000                  5.6819003051241896E+002                  5.9220526296420628E+000                 -1.3773551912479345E+000                  1.2665566406291584E+001                  6.2111490805334857E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.3031699975324187E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3755418155685326E-007                                        0                                        0 
                                     275                  4.7040189528872521E+004                  5.0000000000000000E-001                  2.8878489790288731E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      639                  4.9999998873802903E-001                  9.9999997591250978E-001                  7.8128699981686507E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997591250978E-001                  7.8128699981686507E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2864119267907434E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2864119267907434E+001                  3.5993157859359455E+000                  5.1165062806597597E+000                  7.0897351157247002E-001                  6.7911402036696966E-001                  2.7786313170152046E+000                  6.0066360326573840E+002                  5.9334850742640386E+000                 -1.3430893697011319E+000                  1.2711283410155323E+001                  6.2109103135300026E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399743E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.2864119267907434E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2336069387592303E-007                                        0                                        0 
                                     280                  5.1046822160449956E+004                  5.0000000000000000E-001                  2.9093114638798818E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      641                  4.9999998973015242E-001                  9.9999997941983831E-001                  7.8128700425775717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997941983831E-001                  7.8128700425775717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2699710932332234E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2699710932332234E+001                  3.5994286286673494E+000                  4.8484293470257143E+000                  6.8560107130423564E-001                  6.6720211477004499E-001                  2.8024551282090542E+000                  6.3453433679785610E+002                  5.9447807963836761E+000                 -1.3092197972268986E+000                  1.2756463735516807E+001                  6.2107924086138400E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399760E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.2699710932332234E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1076829186496972E-007                                        0                                        0 
                                     285                  5.5347926230583027E+004                  5.0000000000000000E-001                  2.9354006562022277E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      644                  4.9999999061292283E-001                  9.9999998115017430E-001                  7.8128700425775717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998115017430E-001                  7.8128700425775717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2537908985964160E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2537908985964160E+001                  3.5994855762797311E+000                  4.5945603384673479E+000                  6.6224395931014757E-001                  6.5540966354823860E-001                  2.8260400306526670E+000                  6.6994635819563132E+002                  5.9559754714964184E+000                 -1.2756511989860377E+000                  1.2801245474607578E+001                  6.2107540600916078E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399760E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.2537908985964160E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9548031072230423E-008                                        0                                        0 
                                     290                  6.0051482753952718E+004                  5.0000000000000000E-001                  2.9912394413774810E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      646                  4.9999999140017815E-001                  9.9999998115017430E-001                  7.8128700647820322E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998115017430E-001                  7.8128700647820322E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2375778827559264E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2375778827559264E+001                  3.5994994038343839E+000                  4.3503567101767189E+000                  6.3852486865807312E-001                  6.4352246311289429E-001                  2.8498144315233551E+000                  7.0764335282364652E+002                  5.9672713807427122E+000                 -1.2417753965557419E+000                  1.2846436973668160E+001                  6.2106080581711398E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399760E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.2375778827559264E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9365942263574136E-008                                        0                                        0 
                                     295                  6.5211244389333457E+004                  5.0000000000000000E-001                  3.0272012010250005E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      647                  4.9999999212800067E-001                  9.9999998374567833E-001                  7.8128700869864927E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998374567833E-001                  7.8128700869864927E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2212977315659860E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2212977315659860E+001                  3.5995079175776010E+000                  4.1166307788434544E+000                  6.1454191681492276E-001                  6.3151395970488655E-001                  2.8738314383393706E+000                  7.4787917164916826E+002                  5.9786944564801541E+000                 -1.2075100515460198E+000                  1.2892142943326666E+001                  6.2103195530937183E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399760E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.2212977315659860E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.0132910615991090E-008                                        0                                        0 
                                     300                  7.0785730182304032E+004                  5.0000000000000000E-001                  3.0622300477391060E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      648                  4.9999999277566015E-001                  9.9999998461084638E-001                  7.8128700869864927E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998461084638E-001                  7.8128700869864927E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2052078203177595E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2052078203177595E+001                  3.5994367274216859E+000                  3.8938192519338188E+000                  5.9037578803926849E-001                  6.1957327562888920E-001                  2.8977128064913655E+000                  7.9015593495733947E+002                  5.9900637938418786E+000                 -1.1733981507029545E+000                  1.2937641636127699E+001                  6.2100731095179662E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399760E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.2052078203177595E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1865854743613126E-008                                        0                                        0 
                                     305                  7.6844845489283267E+004                  5.0000000000000000E-001                  3.0977650086547510E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      650                  4.9999999338907786E-001                  9.9999998634118237E-001                  7.8128700869864927E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998634118237E-001                  7.8128700869864927E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1892062996535692E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1892062996535692E+001                  3.5993942735179405E+000                  3.6839208471713007E+000                  5.6631029036139480E-001                  6.0762543459744289E-001                  2.9216084885542584E+000                  8.3485007122517595E+002                  6.0014500447111958E+000                 -1.1392280317279346E+000                  1.2983216620463091E+001                  6.2098769095253437E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120376E-003                  9.3604466091399760E-003                  3.4416106108120406E-003                  9.3604466091399760E-003                  3.5000000000000014E-001                  1.3998510118237451E-001                 -1.1892062996535692E+001                 -3.9695700917611703E+001                 -9.8999999999999986E+001                 -6.4462436924334225E-008                                        0                                        0 
