   Wavelength  Flux
   4563.800       1.592502    
   4564.700       1.604677    
   4565.600       1.619013    
   4566.500       1.622922    
   4567.400       1.626146    
   4568.300       1.628754    
   4569.200       1.627872    
   4570.100       1.615222    
   4571.000       1.596172    
   4571.900       1.583998    
   4572.800       1.594072    
   4573.700       1.610201    
   4574.600       1.617179    
   4575.500       1.617188    
   4576.400       1.619073    
   4577.300       1.622233    
   4578.200       1.625534    
   4579.100       1.621391    
   4580.000       1.620468    
   4580.900       1.622426    
   4581.800       1.616654    
   4582.700       1.598500    
   4583.600       1.587008    
   4584.500       1.594673    
   4585.400       1.613114    
   4586.300       1.620217    
   4587.200       1.618778    
   4588.100       1.614819    
   4589.000       1.615200    
   4589.900       1.617452    
   4590.800       1.621874    
   4591.700       1.622188    
   4592.600       1.621320    
   4593.500       1.624361    
   4594.400       1.629834    
   4595.300       1.631483    
   4596.200       1.629606    
   4597.100       1.626615    
   4598.000       1.622827    
   4598.900       1.620643    
   4599.800       1.617965    
   4600.700       1.619992    
   4601.600       1.620593    
   4602.500       1.619261    
   4603.400       1.614327    
   4604.300       1.610288    
   4605.200       1.606063    
   4606.100       1.606875    
   4607.000       1.610577    
   4607.900       1.611772    
   4608.800       1.609277    
   4609.700       1.610569    
   4610.600       1.609187    
   4611.500       1.606789    
   4612.400       1.606247    
   4613.300       1.607445    
   4614.200       1.604543    
   4615.100       1.604434    
   4616.000       1.605654    
   4616.900       1.605010    
   4617.800       1.598349    
   4618.700       1.592918    
   4619.600       1.590563    
   4620.500       1.594757    
   4621.400       1.598665    
   4622.300       1.601705    
   4623.200       1.600157    
   4624.100       1.594317    
   4625.000       1.594072    
   4625.900       1.597247    
   4626.800       1.599330    
   4627.700       1.592470    
   4628.600       1.580803    
   4629.500       1.578258    
   4630.400       1.586976    
   4631.300       1.589998    
   4632.200       1.587062    
   4633.100       1.581078    
   4634.000       1.578447    
   4634.900       1.577517    
   4635.800       1.581198    
   4636.700       1.582435    
   4637.600       1.580761    
   4638.500       1.579516    
   4639.400       1.580282    
   4640.300       1.577689    
   4641.200       1.577233    
   4642.100       1.577562    
   4643.000       1.579101    
   4643.900       1.578814    
   4644.800       1.580320    
   4645.700       1.579686    
   4646.600       1.577011    
   4647.500       1.573548    
   4648.400       1.574815    
   4649.300       1.578051    
   4650.200       1.581182    
   4651.100       1.577360    
   4652.000       1.571167    
   4652.900       1.569459    
   4653.800       1.568960    
   4654.700       1.570750    
   4655.600       1.571963    
   4656.500       1.572884    
   4657.400       1.570106    
   4658.300       1.570083    
   4659.200       1.570751    
   4660.100       1.571504    
   4661.000       1.570491    
   4661.900       1.571413    
   4662.800       1.574072    
   4663.700       1.575498    
   4664.600       1.569551    
   4665.500       1.566250    
   4666.400       1.564241    
   4667.300       1.562661    
   4668.200       1.560334    
   4669.100       1.562390    
   4670.000       1.561898    
   4670.900       1.557904    
   4671.800       1.552905    
   4672.700       1.551180    
   4673.600       1.550369    
   4674.500       1.550694    
   4675.400       1.549009    
   4676.300       1.551980    
   4677.200       1.552292    
   4678.100       1.547540    
   4679.000       1.543426    
   4679.900       1.546762    
   4680.800       1.548663    
   4681.700       1.547105    
   4682.600       1.545862    
   4683.500       1.542195    
   4684.400       1.541328    
   4685.300       1.541458    
   4686.200       1.540971    
   4687.100       1.539944    
   4688.000       1.543616    
   4688.900       1.543975    
   4689.800       1.539348    
   4690.700       1.533688    
   4691.600       1.534413    
   4692.500       1.534976    
   4693.400       1.534876    
   4694.300       1.535162    
   4695.200       1.536698    
   4696.100       1.537184    
   4697.000       1.541403    
   4697.900       1.541189    
   4698.800       1.538406    
   4699.700       1.534012    
   4700.600       1.528669    
   4701.500       1.520708    
   4702.400       1.515343    
   4703.300       1.513327    
   4704.200       1.518434    
   4705.100       1.526180    
   4706.000       1.530099    
   4706.900       1.527196    
   4707.800       1.526251    
   4708.700       1.524647    
   4709.600       1.522459    
   4710.500       1.520723    
   4711.400       1.516320    
   4712.300       1.513837    
   4713.200       1.514193    
   4714.100       1.517232    
   4715.000       1.514355    
   4715.900       1.511963    
   4716.800       1.510750    
   4717.700       1.509329    
   4718.600       1.509573    
   4719.500       1.512518    
   4720.400       1.509998    
   4721.300       1.508317    
   4722.200       1.509259    
   4723.100       1.510746    
   4724.000       1.508094    
   4724.900       1.508335    
   4725.800       1.510117    
   4726.700       1.511749    
   4727.600       1.511730    
   4728.500       1.511371    
   4729.400       1.508364    
   4730.300       1.507651    
   4731.200       1.504698    
   4732.100       1.503742    
   4733.000       1.502526    
   4733.900       1.498150    
   4734.800       1.492577    
   4735.700       1.491558    
   4736.600       1.493517    
   4737.500       1.498089    
   4738.400       1.501719    
   4739.300       1.498743    
   4740.200       1.494970    
   4741.100       1.491706    
   4742.000       1.492457    
   4742.900       1.493922    
   4743.800       1.495744    
   4744.700       1.493033    
   4745.600       1.489878    
   4746.500       1.488552    
   4747.400       1.491428    
   4748.300       1.491800    
   4749.200       1.489115    
   4750.100       1.486212    
   4751.000       1.486283    
   4751.900       1.482881    
   4752.800       1.480430    
   4753.700       1.480423    
   4754.600       1.482888    
   4755.500       1.481714    
   4756.400       1.480095    
   4757.300       1.477807    
   4758.200       1.478594    
   4759.100       1.477749    
   4760.000       1.468706    
   4760.900       1.452738    
   4761.800       1.442268    
   4762.700       1.441363    
   4763.600       1.450161    
   4764.500       1.456243    
   4765.400       1.457442    
   4766.300       1.451997    
   4767.200       1.446097    
   4768.100       1.446422    
   4769.000       1.442876    
   4769.900       1.433702    
   4770.800       1.420867    
   4771.700       1.417351    
   4772.600       1.425838    
   4773.500       1.438191    
   4774.400       1.441674    
   4775.300       1.437243    
   4776.200       1.433590    
   4777.100       1.438471    
   4778.000       1.442283    
   4778.900       1.442810    
   4779.800       1.439479    
   4780.700       1.439999    
   4781.600       1.443914    
   4782.500       1.446740    
   4783.400       1.446140    
   4784.300       1.446339    
   4785.200       1.446046    
   4786.100       1.448457    
   4787.000       1.449921    
   4787.900       1.451268    
   4788.800       1.447736    
   4789.700       1.442695    
   4790.600       1.438964    
   4791.500       1.438915    
   4792.400       1.439167    
   4793.300       1.439131    
   4794.200       1.437716    
   4795.100       1.437597    
   4796.000       1.436459    
   4796.900       1.433956    
   4797.800       1.433666    
   4798.700       1.432186    
   4799.600       1.432387    
   4800.500       1.431947    
   4801.400       1.433208    
   4802.300       1.429437    
   4803.200       1.422714    
   4804.100       1.416597    
   4805.000       1.415070    
   4805.900       1.415776    
   4806.800       1.416272    
   4807.700       1.415190    
   4808.600       1.417103    
   4809.500       1.416451    
   4810.400       1.414166    
   4811.300       1.407820    
   4812.200       1.402115    
   4813.100       1.400026    
   4814.000       1.401360    
   4814.900       1.399750    
   4815.800       1.393872    
   4816.700       1.385330    
   4817.600       1.381147    
   4818.500       1.375353    
   4819.400       1.368333    
   4820.300       1.360806    
   4821.200       1.355798    
   4822.100       1.351059    
   4823.000       1.346711    
   4823.900       1.338734    
   4824.800       1.329060    
   4825.700       1.324124    
   4826.600       1.320854    
   4827.500       1.316773    
   4828.400       1.309050    
   4829.300       1.302695    
   4830.200       1.296986    
   4831.100       1.293369    
   4832.000       1.289466    
   4832.900       1.282750    
   4833.800       1.271822    
   4834.700       1.266235    
   4835.600       1.262374    
   4836.500       1.254824    
   4837.400       1.246381    
   4838.300       1.241674    
   4839.200       1.235595    
   4840.100       1.226296    
   4841.000       1.212152    
   4841.900       1.200235    
   4842.800       1.188142    
   4843.700       1.176218    
   4844.600       1.164511    
   4845.500       1.152986    
   4846.400       1.138577    
   4847.300       1.120366    
   4848.200       1.099156    
   4849.100       1.081650    
   4850.000       1.062911    
   4850.900       1.042181    
   4851.800       1.018008    
   4852.700      0.9897825    
   4853.600      0.9594207    
   4854.500      0.9270872    
   4855.400      0.8941873    
   4856.300      0.8557969    
   4857.200      0.8110242    
   4858.100      0.7523979    
   4859.000      0.6747407    
   4859.900      0.5857782    
   4860.800      0.5196487    
   4861.700      0.5161852    
   4862.600      0.5778908    
   4863.500      0.6668203    
   4864.400      0.7496868    
   4865.300      0.8132458    
   4866.200      0.8636897    
   4867.100      0.9056572    
   4868.000      0.9430200    
   4868.900      0.9754490    
   4869.800       1.004963    
   4870.700       1.031202    
   4871.600       1.055051    
   4872.500       1.076895    
   4873.400       1.098454    
   4874.300       1.117148    
   4875.200       1.138949    
   4876.100       1.159661    
   4877.000       1.176617    
   4877.900       1.191696    
   4878.800       1.205794    
   4879.700       1.216739    
   4880.600       1.226267    
   4881.500       1.236241    
   4882.400       1.244488    
   4883.300       1.251740    
   4884.200       1.259938    
   4885.100       1.270468    
   4886.000       1.278460    
   4886.900       1.285877    
   4887.800       1.290655    
   4888.700       1.295328    
   4889.600       1.295328    
   4890.500       1.293287    
   4891.400       1.297242    
   4892.300       1.309094    
   4893.200       1.318985    
   4894.100       1.324187    
   4895.000       1.324908    
   4895.900       1.329067    
   4896.800       1.328892    
   4897.700       1.324057    
   4898.600       1.321749    
   4899.500       1.326505    
   4900.400       1.326322    
   4901.300       1.321435    
   4902.200       1.319970    
   4903.100       1.320194    
   4904.000       1.318850    
   4904.900       1.322862    
   4905.800       1.324094    
   4906.700       1.322789    
   4907.600       1.321381    
   4908.500       1.322862    
   4909.400       1.324630    
   4910.300       1.322808    
   4911.200       1.321115    
   4912.100       1.322498    
   4913.000       1.326539    
   4913.900       1.329649    
   4914.800       1.332793    
   4915.700       1.332966    
   4916.600       1.331901    
   4917.500       1.326425    
   4918.400       1.320818    
   4919.300       1.314526    
   4920.200       1.311730    
   4921.100       1.311951    
   4922.000       1.310506    
   4922.900       1.300101    
   4923.800       1.291856    
   4924.700       1.298080    
   4925.600       1.314902    
   4926.500       1.328750    
   4927.400       1.338191    
   4928.300       1.339916    
   4929.200       1.339063    
   4930.100       1.332865    
   4931.000       1.321191    
   4931.900       1.309339    
   4932.800       1.306248    
   4933.700       1.312034    
   4934.600       1.321498    
   4935.500       1.328100    
   4936.400       1.334781    
   4937.300       1.337870    
   4938.200       1.339582    
   4939.100       1.341264    
   4940.000       1.339339    
   4940.900       1.337687    
   4941.800       1.335496    
   4942.700       1.337317    
   4943.600       1.338918    
   4944.500       1.339076    
   4945.400       1.338490    
   4946.300       1.336618    
   4947.200       1.333779    
   4948.100       1.336150    
   4949.000       1.336441    
   4949.900       1.333800    
   4950.800       1.332518    
   4951.700       1.335512    
   4952.600       1.336263    
   4953.500       1.337272    
   4954.400       1.333788    
   4955.300       1.325375    
   4956.200       1.313613    
   4957.100       1.305262    
   4958.000       1.307480    
   4958.900       1.319713    
   4959.800       1.327185    
   4960.700       1.330320    
   4961.600       1.331853    
   4962.500       1.334087    
   4963.400       1.333052    
   4964.300       1.332369    
   4965.200       1.332946    
   4966.100       1.331700    
   4967.000       1.327001    
   4967.900       1.323781    
   4968.800       1.325400    
   4969.700       1.327487    
   4970.600       1.326844    
   4971.500       1.324044    
   4972.400       1.325248    
   4973.300       1.325684    
   4974.200       1.325153    
   4975.100       1.324681    
   4976.000       1.325707    
   4976.900       1.323551    
   4977.800       1.321432    
   4978.700       1.319957    
   4979.600       1.320184    
   4980.500       1.318439    
   4981.400       1.314637    
   4982.300       1.308846    
   4983.200       1.308338    
   4984.100       1.309892    
   4985.000       1.315089    
   4985.900       1.325987    
   4986.800       1.338816    
   4987.700       1.336237    
   4988.600       1.318504    
   4989.500       1.303951    
   4990.400       1.303539    
   4991.300       1.308296    
   4992.200       1.310920    
   4993.100       1.306594    
   4994.000       1.305363    
   4994.900       1.306024    
   4995.800       1.303601    
   4996.700       1.302846    
   4997.600       1.302542    
   4998.500       1.305459    
   4999.400       1.306413    
   5000.300       1.302655    
   5001.200       1.298948    
   5002.100       1.300039    
   5003.000       1.300800    
   5003.900       1.301339    
   5004.800       1.298690    
   5005.700       1.294892    
   5006.600       1.292682    
   5007.500       1.295613    
   5008.400       1.297307    
   5009.300       1.297543    
   5010.200       1.295069    
   5011.100       1.291721    
   5012.000       1.288537    
   5012.900       1.286003    
   5013.800       1.283323    
   5014.700       1.285799    
   5015.600       1.282172    
   5016.500       1.267081    
   5017.400       1.244024    
   5018.300       1.231023    
   5019.200       1.241149    
   5020.100       1.262508    
   5021.000       1.274095    
   5021.900       1.276752    
   5022.800       1.274192    
   5023.700       1.270546    
   5024.600       1.272186    
   5025.500       1.279530    
   5026.400       1.286839    
   5027.300       1.287400    
   5028.200       1.286126    
   5029.100       1.284309    
   5030.000       1.283942    
   5030.900       1.281398    
   5031.800       1.280752    
   5032.700       1.280960    
   5033.600       1.280129    
   5034.500       1.279652    
   5035.400       1.279593    
   5036.300       1.275582    
   5037.200       1.271881    
   5038.100       1.264781    
   5039.000       1.256445    
   5039.900       1.248419    
   5040.800       1.243939    
   5041.700       1.247366    
   5042.600       1.258844    
   5043.500       1.268659    
   5044.400       1.274793    
   5045.300       1.275700    
   5046.200       1.274870    
   5047.100       1.273351    
   5048.000       1.273615    
   5048.900       1.271235    
   5049.800       1.264943    
   5050.700       1.251670    
   5051.600       1.239503    
   5052.500       1.238004    
   5053.400       1.247114    
   5054.300       1.258478    
   5055.200       1.262924    
   5056.100       1.262640    
   5057.000       1.263172    
   5057.900       1.266119    
   5058.800       1.268215    
   5059.700       1.268817    
   5060.600       1.265599    
   5061.500       1.264431    
   5062.400       1.264123    
   5063.300       1.264587    
   5064.200       1.261735    
   5065.100       1.259501    
   5066.000       1.260302    
   5066.900       1.263438    
   5067.800       1.264246    
   5068.700       1.264641    
   5069.600       1.264990    
   5070.500       1.266172    
   5071.400       1.264839    
   5072.300       1.263296    
   5073.200       1.260708    
   5074.100       1.258560    
   5075.000       1.256713    
   5075.900       1.257556    
   5076.800       1.255879    
   5077.700       1.253335    
   5078.600       1.251614    
   5079.500       1.253110    
   5080.400       1.253958    
   5081.300       1.253662    
   5082.200       1.253996    
   5083.100       1.252484    
   5084.000       1.253220    
   5084.900       1.255914    
   5085.800       1.256321    
   5086.700       1.252200    
   5087.600       1.250027    
   5088.500       1.249157    
   5089.400       1.247057    
   5090.300       1.244591    
   5091.200       1.245866    
   5092.100       1.244533    
   5093.000       1.244495    
   5093.900       1.245247    
   5094.800       1.243325    
   5095.700       1.238319    
   5096.600       1.235821    
   5097.500       1.236324    
   5098.400       1.238779    
   5099.300       1.238202    
   5100.200       1.238015    
   5101.100       1.240220    
   5102.000       1.245140    
   5102.900       1.245840    
   5103.800       1.242804    
   5104.700       1.239157    
   5105.600       1.241197    
   5106.500       1.241622    
   5107.400       1.239508    
   5108.300       1.237677    
   5109.200       1.238749    
   5110.100       1.239595    
   5111.000       1.239051    
   5111.900       1.239145    
   5112.800       1.240581    
   5113.700       1.242911    
   5114.600       1.242286    
   5115.500       1.243092    
   5116.400       1.242121    
   5117.300       1.239693    
   5118.200       1.237855    
   5119.100       1.239761    
   5120.000       1.241838    
   5120.900       1.240902    
   5121.800       1.236023    
   5122.700       1.235255    
   5123.600       1.236235    
   5124.500       1.234751    
   5125.400       1.229710    
   5126.300       1.230304    
   5127.200       1.233021    
   5128.100       1.233382    
   5129.000       1.229155    
   5129.900       1.227553    
   5130.800       1.228881    
   5131.700       1.227757    
   5132.600       1.224014    
   5133.500       1.224245    
   5134.400       1.223730    
   5135.300       1.222385    
   5136.200       1.222668    
   5137.100       1.226023    
   5138.000       1.223258    
   5138.900       1.216553    
   5139.800       1.218444    
   5140.700       1.222036    
   5141.600       1.220022    
   5142.500       1.218144    
   5143.400       1.220044    
   5144.300       1.219412    
   5145.200       1.219842    
   5146.100       1.219007    
   5147.000       1.216826    
   5147.900       1.214736    
   5148.800       1.215158    
   5149.700       1.215113    
   5150.600       1.215042    
   5151.500       1.211660    
   5152.400       1.209433    
   5153.300       1.208678    
   5154.200       1.207761    
   5155.100       1.206834    
   5156.000       1.208472    
   5156.900       1.207365    
   5157.800       1.204723    
   5158.700       1.203648    
   5159.600       1.205882    
   5160.500       1.204702    
   5161.400       1.202526    
   5162.300       1.201548    
   5163.200       1.202980    
   5164.100       1.203537    
   5165.000       1.199051    
   5165.900       1.181122    
   5166.800       1.153698    
   5167.700       1.131829    
   5168.600       1.127516    
   5169.500       1.143683    
   5170.400       1.162026    
   5171.300       1.164301    
   5172.200       1.153849    
   5173.100       1.155742    
   5174.000       1.171295    
   5174.900       1.188393    
   5175.800       1.197689    
   5176.700       1.200448    
   5177.600       1.199368    
   5178.500       1.199167    
   5179.400       1.198624    
   5180.300       1.198638    
   5181.200       1.191786    
   5182.100       1.173918    
   5183.000       1.150052    
   5183.900       1.142247    
   5184.800       1.155820    
   5185.700       1.175025    
   5186.600       1.183856    
   5187.500       1.184369    
   5188.400       1.183407    
   5189.300       1.184376    
   5190.200       1.185084    
   5191.100       1.187124    
   5192.000       1.184886    
   5192.900       1.184103    
   5193.800       1.188075    
   5194.700       1.190861    
   5195.600       1.188359    
   5196.500       1.182234    
   5197.400       1.178857    
   5198.300       1.179822    
   5199.200       1.182996    
   5200.100       1.184285    
   5201.000       1.184464    
   5201.900       1.182909    
   5202.800       1.181970    
   5203.700       1.180986    
   5204.600       1.182002    
   5205.500       1.180378    
   5206.400       1.176367    
   5207.300       1.171257    
   5208.200       1.171641    
   5209.100       1.177271    
   5210.000       1.181485    
   5210.900       1.180078    
   5211.800       1.180042    
   5212.700       1.180751    
   5213.600       1.179801    
   5214.500       1.175988    
   5215.400       1.173780    
   5216.300       1.171500    
   5217.200       1.172003    
   5218.100       1.172871    
   5219.000       1.173509    
   5219.900       1.175829    
   5220.800       1.178856    
   5221.700       1.176013    
   5222.600       1.174191    
   5223.500       1.174352    
   5224.400       1.171735    
   5225.300       1.163604    
   5226.200       1.154797    
   5227.100       1.152204    
   5228.000       1.153122    
   5228.900       1.159457    
   5229.800       1.165070    
   5230.700       1.166901    
   5231.600       1.162595    
   5232.500       1.156141    
   5233.400       1.150828    
   5234.300       1.151104    
   5235.200       1.154757    
   5236.100       1.159246    
   5237.000       1.160018    
   5237.900       1.162137    
   5238.800       1.162547    
   5239.700       1.162414    
   5240.600       1.163837    
   5241.500       1.164924    
   5242.400       1.162681    
   5243.300       1.160355    
   5244.200       1.158351    
   5245.100       1.157390    
   5246.000       1.156900    
   5246.900       1.159110    
   5247.800       1.157252    
   5248.700       1.152935    
   5249.600       1.150931    
   5250.500       1.151627    
   5251.400       1.152598    
   5252.300       1.153729    
   5253.200       1.156252    
   5254.100       1.157217    
   5255.000       1.156360    
   5255.900       1.155642    
   5256.800       1.155189    
   5257.700       1.154310    
   5258.600       1.155839    
   5259.500       1.154381    
   5260.400       1.153265    
   5261.300       1.151302    
   5262.200       1.149174    
   5263.100       1.145925    
   5264.000       1.141285    
   5264.900       1.139459    
   5265.800       1.141181    
   5266.700       1.140821    
   5267.600       1.136700    
   5268.500       1.127120    
   5269.400       1.121552    
   5270.300       1.122985    
   5271.200       1.131858    
   5272.100       1.139604    
   5273.000       1.141045    
   5273.900       1.136656    
   5274.800       1.130721    
   5275.700       1.127878    
   5276.600       1.130593    
   5277.500       1.133791    
   5278.400       1.137038    
   5279.300       1.135529    
   5280.200       1.135258    
   5281.100       1.137699    
   5282.000       1.136925    
   5282.900       1.134655    
   5283.800       1.132558    
   5284.700       1.135281    
   5285.600       1.138592    
   5286.500       1.139302    
   5287.400       1.138345    
   5288.300       1.136874    
   5289.200       1.136832    
   5290.100       1.138776    
   5291.000       1.136633    
   5291.900       1.135711    
   5292.800       1.134992    
   5293.700       1.135633    
   5294.600       1.136316    
   5295.500       1.134600    
   5296.400       1.131258    
   5297.300       1.130356    
   5298.200       1.130687    
   5299.100       1.131541    
   5300.000       1.129785    
   5300.900       1.128122    
   5301.800       1.126314    
   5302.700       1.127014    
   5303.600       1.129642    
   5304.500       1.132579    
   5305.400       1.129504    
   5306.300       1.124338    
   5307.200       1.123551    
   5308.100       1.126508    
   5309.000       1.126645    
   5309.900       1.124178    
   5310.800       1.120510    
   5311.700       1.117821    
   5312.600       1.117955    
   5313.500       1.117338    
   5314.400       1.116597    
   5315.300       1.109373    
   5316.200       1.101327    
   5317.100       1.099976    
   5318.000       1.105327    
   5318.900       1.110170    
   5319.800       1.111347    
   5320.700       1.110842    
   5321.600       1.112591    
   5322.500       1.113081    
   5323.400       1.112615    
   5324.300       1.108830    
   5325.200       1.106785    
   5326.100       1.104101    
   5327.000       1.098961    
   5327.900       1.093192    
   5328.800       1.091980    
   5329.700       1.094992    
   5330.600       1.099474    
   5331.500       1.102942    
   5332.400       1.108307    
   5333.300       1.110717    
   5334.200       1.112078    
   5335.100       1.110426    
   5336.000       1.107028    
   5336.900       1.104051    
   5337.800       1.102505    
   5338.700       1.100312    
   5339.600       1.099995    
   5340.500       1.102766    
   5341.400       1.104731    
   5342.300       1.105468    
   5343.200       1.106478    
   5344.100       1.106464    
   5345.000       1.104605    
   5345.900       1.106024    
   5346.800       1.105217    
   5347.700       1.103393    
   5348.600       1.100936    
   5349.500       1.100291    
   5350.400       1.100681    
   5351.300       1.102677    
   5352.200       1.105417    
   5353.100       1.107510    
   5354.000       1.105811    
   5354.900       1.105320    
   5355.800       1.102818    
   5356.700       1.100189    
   5357.600       1.098974    
   5358.500       1.100838    
   5359.400       1.100722    
   5360.300       1.099197    
   5361.200       1.097595    
   5362.100       1.095138    
   5363.000       1.093316    
   5363.900       1.095905    
   5364.800       1.095740    
   5365.700       1.093598    
   5366.600       1.090794    
   5367.500       1.089303    
   5368.400       1.088716    
   5369.300       1.083563    
   5370.200       1.079526    
   5371.100       1.078014    
   5372.000       1.079569    
   5372.900       1.083743    
   5373.800       1.087215    
   5374.700       1.086383    
   5375.600       1.084386    
   5376.500       1.084543    
   5377.400       1.086347    
   5378.300       1.079831    
   5379.200       1.068647    
   5380.100       1.059379    
   5381.000       1.060142    
   5381.900       1.067671    
   5382.800       1.073078    
   5383.700       1.074532    
   5384.600       1.077748    
   5385.500       1.079946    
   5386.400       1.081948    
   5387.300       1.081092    
   5388.200       1.081574    
   5389.100       1.082251    
   5390.000       1.082642    
   5390.900       1.080669    
   5391.800       1.077817    
   5392.700       1.076151    
   5393.600       1.076704    
   5394.500       1.076845    
   5395.400       1.076547    
   5396.300       1.075741    
   5397.200       1.075622    
   5398.100       1.075877    
   5399.000       1.074623    
   5399.900       1.075943    
   5400.800       1.075389    
   5401.700       1.073570    
   5402.600       1.068590    
   5403.500       1.064422    
   5404.400       1.062440    
   5405.300       1.062036    
   5406.200       1.063708    
   5407.100       1.067004    
   5408.000       1.068244    
   5408.900       1.067993    
   5409.800       1.065940    
   5410.700       1.067312    
   5411.600       1.069445    
   5412.500       1.070197    
   5413.400       1.067067    
   5414.300       1.061678    
   5415.200       1.058938    
   5416.100       1.059655    
   5417.000       1.061264    
   5417.900       1.065034    
   5418.800       1.066171    
   5419.700       1.064404    
   5420.600       1.060954    
   5421.500       1.061199    
   5422.400       1.061953    
   5423.300       1.059613    
   5424.200       1.055815    
   5425.100       1.054547    
   5426.000       1.056193    
   5426.900       1.058032    
   5427.800       1.055992    
   5428.700       1.054049    
   5429.600       1.055625    
   5430.500       1.056471    
   5431.400       1.057992    
   5432.300       1.057864    
   5433.200       1.055510    
   5434.100       1.050977    
   5435.000       1.050434    
   5435.900       1.051406    
   5436.800       1.052729    
   5437.700       1.053788    
   5438.600       1.054241    
   5439.500       1.053380    
   5440.400       1.052701    
   5441.300       1.050977    
   5442.200       1.051741    
   5443.100       1.051095    
   5444.000       1.049787    
   5444.900       1.048981    
   5445.800       1.049581    
   5446.700       1.051868    
   5447.600       1.055219    
   5448.500       1.052553    
   5449.400       1.048478    
   5450.300       1.046741    
   5451.200       1.046268    
   5452.100       1.045798    
   5453.000       1.045710    
   5453.900       1.044611    
   5454.800       1.041033    
   5455.700       1.039388    
   5456.600       1.040220    
   5457.500       1.043798    
   5458.400       1.044202    
   5459.300       1.041197    
   5460.200       1.039657    
   5461.100       1.040803    
   5462.000       1.039180    
   5462.900       1.037355    
   5463.800       1.037396    
   5464.700       1.039942    
   5465.600       1.040356    
   5466.500       1.040460    
   5467.400       1.038920    
   5468.300       1.035029    
   5469.200       1.033112    
   5470.100       1.034745    
   5471.000       1.034898    
   5471.900       1.034290    
   5472.800       1.034011    
   5473.700       1.034968    
   5474.600       1.034300    
   5475.500       1.034013    
   5476.400       1.032450    
   5477.300       1.031165    
   5478.200       1.029572    
   5479.100       1.029160    
   5480.000       1.030241    
   5480.900       1.033201    
   5481.800       1.032668    
   5482.700       1.031751    
   5483.600       1.032058    
   5484.500       1.032419    
   5485.400       1.033091    
   5486.300       1.032141    
   5487.200       1.032326    
   5488.100       1.030683    
   5489.000       1.029402    
   5489.900       1.029770    
   5490.800       1.030262    
   5491.700       1.029709    
   5492.600       1.029312    
   5493.500       1.027613    
   5494.400       1.027436    
   5495.300       1.028460    
   5496.200       1.030740    
   5497.100       1.030643    
   5498.000       1.031653    
   5498.900       1.031338    
   5499.800       1.029047    
   5500.700       1.026964    
   5501.600       1.026775    
   5502.500       1.025997    
   5503.400       1.025409    
   5504.300       1.024460    
   5505.200       1.024914    
   5506.100       1.023553    
   5507.000       1.020433    
   5507.900       1.017567    
   5508.800       1.017555    
   5509.700       1.018977    
   5510.600       1.019768    
   5511.500       1.019686    
   5512.400       1.018284    
   5513.300       1.017547    
   5514.200       1.017235    
   5515.100       1.017540    
   5516.000       1.017210    
   5516.900       1.017602    
   5517.800       1.016106    
   5518.700       1.013235    
   5519.600       1.011353    
   5520.500       1.012281    
   5521.400       1.012233    
   5522.300       1.012910    
   5523.200       1.014031    
   5524.100       1.012179    
   5525.000       1.009476    
   5525.900       1.007515    
   5526.800       1.003400    
   5527.700       1.000663    
   5528.600       1.000461    
   5529.500       1.003615    
   5530.400       1.007301    
   5531.300       1.009620    
   5532.200       1.009202    
   5533.100       1.007748    
   5534.000       1.004548    
   5534.900       1.004307    
   5535.800       1.005783    
   5536.700       1.008080    
   5537.600       1.009174    
   5538.500       1.008555    
   5539.400       1.006846    
   5540.300       1.005433    
   5541.200       1.004653    
   5542.100       1.002894    
   5543.000       1.001315    
   5543.900      0.9994952    
   5544.800      0.9982995    
   5545.700      0.9964008    
   5546.600      0.9973212    
   5547.500      0.9990015    
   5548.400       1.000196    
   5549.300      0.9983963    
   5550.200      0.9968787    
   5551.100      0.9957076    
   5552.000      0.9940175    
   5552.900      0.9941370    
   5553.800      0.9982865    
   5554.700       1.000133    
   5555.600      0.9984879    
   5556.500      0.9947817    
   5557.400      0.9951909    
   5558.300      0.9985955    
   5559.200       1.000849    
   5560.100      0.9988668    
   5561.000      0.9972237    
   5561.900      0.9984027    
   5562.800      0.9981531    
   5563.700      0.9944354    
   5564.600      0.9953859    
   5565.500      0.9987060    
   5566.400      0.9992854    
   5567.300      0.9968923    
   5568.200      0.9963171    
   5569.100      0.9991666    
   5570.000      0.9969432    
   5570.900      0.9897224    
   5571.800      0.9848722    
   5572.700      0.9855533    
   5573.600      0.9875035    
   5574.500      0.9912567    
   5575.400      0.9914932    
   5576.300      0.9896432    
   5577.200      0.9896680    
   5578.100      0.9888616    
   5579.000      0.9859091    
   5579.900      0.9834039    
   5580.800      0.9810361    
   5581.700      0.9798326    
   5582.600      0.9780717    
   5583.500      0.9808484    
   5584.400      0.9851056    
   5585.300      0.9848945    
   5586.200      0.9803730    
   5587.100      0.9756928    
   5588.000      0.9722748    
   5588.900      0.9737410    
   5589.800      0.9794103    
   5590.700      0.9882110    
   5591.600      0.9909448    
   5592.500      0.9860800    
   5593.400      0.9811147    
   5594.300      0.9803521    
   5595.200      0.9801900    
   5596.100      0.9798594    
   5597.000      0.9776893    
   5597.900      0.9752280    
   5598.800      0.9752622    
   5599.700      0.9739266    
   5600.600      0.9732645    
   5601.500      0.9723683    
   5602.400      0.9712189    
   5603.300      0.9739511    
   5604.200      0.9808151    
   5605.100      0.9818159    
